"y";"x";"availability"
"985";48.9545569601589;14.5338215830031;"1"
"986";48.9921191760066;14.4531807179597;"1"
"990";49.0060155551868;14.4448281233311;"1"
"991";48.9769305515036;14.4784625907431;"1"
"993";49.0066377914979;14.5337716039921;"1"
"1001";49.0089937143819;14.5173884405024;"1"
"1002";48.954804186639;14.4789750477105;"1"
"1004";48.95546760625;14.4640445231172;"1"
"1006";48.9541167230315;14.4682462333515;"1"
"1007";48.9606929899494;14.4755795862044;"1"
"1009";48.9670826740652;14.5311054383644;"1"
"1011";48.9653028517518;14.4698002021049;"1"
"1014";48.9650825711992;14.5005413720771;"1"
"1015";48.9474197331099;14.5010374217584;"1"
"1016";48.9655728809634;14.4599433826752;"1"
"1023";48.959531683236;14.4475232175927;"1"
"1025";49.0034044078834;14.4797974634557;"1"
"1028";48.9708428336767;14.501675774546;"1"
"1029";48.9825444036026;14.4647460663954;"1"
"1030";48.9417481015048;14.4664844139274;"1"
"1039";48.9420969132547;14.5247527368321;"1"
"1042";48.9423180958576;14.4541402194702;"1"
"1045";48.9866097982553;14.5245530189139;"1"
"1046";48.9727761756776;14.4817896053899;"1"
"1049";48.9917366201117;14.4528581002929;"1"
"1050";48.9851129838567;14.5119963716635;"1"
"1051";48.9637518776006;14.4472386174591;"1"
"1053";48.9687113143197;14.4654656615017;"1"
"1055";48.9526841550269;14.4902202056135;"1"
"1062";48.9600785738849;14.4849436478718;"1"
"1069";48.9972774329863;14.4989107903803;"1"
"1077";48.983395187787;14.4628546034181;"1"
"1078";48.9845774808119;14.462043809576;"1"
"1080";49.0054872501057;14.4700061911308;"1"
"1081";48.9592312596346;14.4987795442243;"1"
"1083";48.9683906266305;14.5246462170145;"1"
"1084";48.963850076423;14.4628309076801;"1"
"1085";48.9986552212058;14.4537256650963;"1"
"1090";48.9993783017252;14.4977603246185;"1"
"1095";48.9560507128214;14.4888529132518;"1"
"1102";48.9918775610087;14.4719871558397;"1"
"1106";49.01083587193;14.4646901364654;"1"
"1108";48.9677208870336;14.4821452593037;"1"
"1110";48.9671738230263;14.4744888493421;"1"
